#{"t_start": 1611419883.639787, "env_id": "TargetReachingRRBot-v0"}
r,l,t
11958.696574,200,1113.830932
2292.017613,200,1114.061997
10917.163503,200,1114.293097
10954.088703,200,1115.997607
11166.862791,200,1116.230619
5595.0885,200,1116.464038
12071.926272,200,1116.698067
7799.01662,200,1116.932058
9054.602896,200,1117.165929
5072.222712,200,1117.400458
4469.762302,200,1117.63362
11002.852626,200,1117.872867
3459.025545,200,1118.110347
13002.246243,200,1119.820478
9410.49484,200,1120.05402
12763.537062,200,1120.288104
9571.515906,200,1120.521727
13692.694839,200,1120.75555
10171.7723,200,1120.990014
6752.339182,200,1121.223957
7767.476963,200,1121.458599
12066.584663,200,1121.692184
7455.739812,200,1121.926206
13275.87979,200,1123.643953
3043.584841,200,1123.878619
7375.063075,200,1124.112679
10505.558378,200,1124.346527
6362.825965,200,1124.580088
4594.8424,200,1124.815689
6639.428855,200,1125.050248
8667.268747,200,1125.284057
8183.568826,200,1125.518131
14694.707209,200,1125.752444
11498.291632,200,1125.985439
3683.098405,200,1127.694313
6307.079314,200,1127.928753
11281.403492,200,1128.167099
13384.152918,200,1128.402608
12229.548133,200,1128.63831
12930.983929,200,1128.872841
8859.990162,200,1129.105706
12354.289987,200,1129.340384
-1205.110254,200,1129.575097
6396.223763,200,1129.808918
9720.898591,200,1131.515834
12413.230045,200,1131.749798
4259.983164,200,1131.983646
15260.899096,200,1132.216856
12464.454138,200,1132.449763
4761.643278,200,1132.683339
4092.540608,200,1132.925317
12932.106645,200,1133.161103
14353.669909,200,1133.397859
13465.240513,200,1133.631505
9869.081559,200,1135.336233
13321.945169,200,1135.569645
14759.709655,200,1135.803383
6973.847441,200,1136.036766
11894.474386,200,1136.270126
15036.860467,200,1136.505995
12960.762313,200,1136.739324
13877.671114,200,1136.973154
12477.70146,200,1137.206307
13366.35313,200,1137.439225
8893.891461,200,1139.147985
14763.930094,200,1139.37377
5012.73299,200,1139.599516
5680.528842,200,1139.825789
2806.948015,200,1140.051914
14190.597733,200,1140.277251
10716.904244,200,1140.50262
5446.541252,200,1140.729171
12036.30789,200,1140.954127
12581.623143,200,1141.179417
8902.971171,200,1141.404892
4554.815444,200,1143.063591
12566.173783,200,1143.29021
10281.631744,200,1143.520355
13112.451286,200,1143.749381
3933.726,200,1143.977787
10108.861192,200,1144.204263
9242.887817,200,1144.430041
12213.103254,200,1144.656064
9135.310073,200,1144.882555
11515.339625,200,1145.107558
12912.043298,200,1146.766321
11400.454713,200,1146.9919
12236.383423,200,1147.217845
10197.624528,200,1147.443861
10378.294188,200,1147.66943
7219.25228,200,1147.895246
12451.215873,200,1148.120886
11714.563422,200,1148.346911
12712.23278,200,1148.577125
6765.470426,200,1148.805369
10597.92594,200,1150.457074
1748.205528,200,1150.684487
11587.121022,200,1150.911468
14355.999769,200,1151.137379
14335.947246,200,1151.363545
13105.431609,200,1151.589537
13311.563574,200,1151.815093
8563.145415,200,1152.041597
12452.421991,200,1152.269545
6425.740917,200,1152.495428
5477.347114,200,1154.158771
12517.880854,200,1154.384487
10814.64816,200,1154.609508
9961.091783,200,1154.834285
14894.224651,200,1155.059335
13229.245407,200,1155.284168
13186.246421,200,1155.509368
11468.013332,200,1155.735465
13087.292101,200,1155.960209
10759.793801,200,1156.185619
7297.724958,200,1157.837478
13186.0578,200,1158.064081
7010.455613,200,1158.289649
10536.316834,200,1158.514957
12980.243746,200,1158.744357
3981.591686,200,1158.97355
4946.843458,200,1159.200322
14672.492145,200,1159.426703
14302.321513,200,1159.651748
13996.926554,200,1159.878332
7802.637407,200,1160.104067
14001.905334,200,1161.756357
12667.371485,200,1161.981493
12914.554282,200,1162.206616
13875.409574,200,1162.431341
9135.727407,200,1162.656133
10602.309051,200,1162.881509
5712.394834,200,1163.106285
11665.557057,200,1163.331532
3426.804985,200,1163.558006
7360.836959,200,1163.786007
14671.583782,200,1165.446125
9111.319811,200,1165.67225
14539.894117,200,1165.899276
6821.257807,200,1166.126183
9057.34814,200,1166.353058
11505.397132,200,1166.579796
10179.292339,200,1166.80633
9064.677577,200,1167.032529
14075.177891,200,1167.258983
13982.042967,200,1167.484834
12836.759244,200,1169.146284
14418.443786,200,1169.372118
7375.010346,200,1169.598442
11932.210494,200,1169.824533
7281.127912,200,1170.050229
2486.23321,200,1170.275429
7502.692832,200,1170.5015
14570.912872,200,1170.728049
12235.170535,200,1170.953997
13159.990145,200,1171.179621
10709.143002,200,1172.837645
14572.473206,200,1173.063273
5404.699676,200,1173.288885
13796.170417,200,1173.514497
12768.426023,200,1173.740043
7616.017084,200,1173.967415
15828.003909,200,1174.196561
8957.21688,200,1174.423472
11752.938801,200,1174.65156
11663.939924,200,1174.878867
6369.925334,200,1175.104918
14230.701983,200,1176.763694
7353.20279,200,1176.98873
11273.976814,200,1177.213972
9745.181383,200,1177.438983
7957.052123,200,1177.664521
10205.809219,200,1177.890527
9052.012604,200,1178.115555
11542.366751,200,1178.341415
14169.996316,200,1178.566925
14108.891713,200,1178.792163
11549.441579,200,1180.458485
14798.890933,200,1180.683924
8661.101217,200,1180.909835
9559.474177,200,1181.136034
11641.93113,200,1181.361998
3.955943,200,1181.588416
12518.709933,200,1181.813388
8780.178206,200,1182.040123
13907.789841,200,1182.265425
8177.052062,200,1182.490788
15225.137832,200,1184.15243
11917.191788,200,1184.383181
12228.034326,200,1184.609201
11417.225004,200,1184.835654
14598.317953,200,1185.061013
7989.97868,200,1185.286305
8771.536016,200,1185.511447
12356.016865,200,1185.73705
11763.533013,200,1185.962004
12544.128272,200,1186.187401
15153.139332,200,1187.841565
10915.404571,200,1188.067378
10201.186945,200,1188.29239
6611.950183,200,1188.517708
2917.362091,200,1188.743693
9897.802845,200,1188.969682
7212.160532,200,1189.195699
12481.67446,200,1189.426761
5940.390083,200,1189.654397
11371.353249,200,1189.881927
11326.459572,200,1190.107546
13832.947305,200,1191.766838
8366.836857,200,1191.992257
8544.112006,200,1192.217718
13120.690164,200,1192.44302
6836.397693,200,1192.668444
6909.929333,200,1192.894223
7274.688571,200,1193.119127
5785.963302,200,1193.344695
4424.520098,200,1193.570467
13572.418922,200,1193.795486
8468.395506,200,1195.461099
10717.114652,200,1195.686314
8853.3031,200,1195.911593
11063.370439,200,1196.136762
14557.257935,200,1196.362171
7963.767543,200,1196.588505
11203.974743,200,1196.814031
11871.601062,200,1197.039571
4996.351848,200,1197.264561
9709.027263,200,1197.489648
14653.444034,200,1199.149388
5055.213506,200,1199.380563
12715.614514,200,1199.615408
11913.868696,200,1199.848113
14681.332326,200,1200.079692
13462.598948,200,1200.309576
6267.703035,200,1200.540344
10669.533417,200,1200.771276
13639.460246,200,1201.001484
12947.94666,200,1201.232443
9355.666972,200,1202.924314
7456.972309,200,1203.15513
6090.128118,200,1203.385645
12833.17235,200,1203.616299
13572.753531,200,1203.846518
