#{"t_start": 1611458856.1820903, "env_id": "TargetReachingRRBot-v0"}
r,l,t
-2433.618077,200,1.924809
-2483.649721,200,2.168172
-2477.258949,200,2.413224
-2271.136932,200,2.650081
-2480.114776,200,2.885407
-2687.932525,200,3.119912
-2167.166958,200,3.354293
-2063.697173,200,3.5887
-2458.227471,200,3.822116
-2430.969307,200,4.056283
-2427.062778,200,5.796129
-2348.969366,200,6.033584
-2466.918868,200,6.28092
-2475.644351,200,6.52546
-2051.473203,200,6.768797
-2682.578501,200,7.011638
-2528.166045,200,7.247375
-2513.958036,200,7.484493
-2450.475577,200,7.719301
-2696.968881,200,7.953227
-2246.385773,200,9.69984
-2251.388134,200,9.930999
-2179.81457,200,10.161073
-2536.471178,200,10.39218
-2523.150621,200,10.622836
-2682.122159,200,10.855528
-2650.234518,200,11.082641
-2393.448321,200,11.311044
-2511.567499,200,11.543346
-2706.288128,200,11.773388
-1699.478869,200,13.451388
-2638.771004,200,13.679596
-2499.032176,200,13.906975
-2250.873784,200,14.134727
-2398.686434,200,14.362925
-2123.705747,200,14.590316
-2433.301797,200,14.8185
-2479.590283,200,15.045885
-2210.075108,200,15.273115
-2756.643539,200,15.501374
-2405.361021,200,17.16258
-2601.42031,200,17.386224
-2207.121618,200,17.609843
-2498.64574,200,17.834317
-2502.280576,200,18.059053
-2591.227966,200,18.282935
-2806.121074,200,18.507375
-2431.774827,200,18.731384
-2842.428195,200,18.95506
-2493.288082,200,19.179547
-2540.804873,200,19.40321
-2753.910884,200,21.042837
-2160.963588,200,21.265846
-2411.980768,200,21.490111
-2308.499873,200,21.718069
-2534.627151,200,21.943325
-2577.372885,200,22.169498
-2189.768146,200,22.395025
-2771.62199,200,22.619196
-2620.395975,200,22.844007
-2302.562401,200,23.068179
-2587.362432,200,24.701199
-2427.16582,200,24.924113
-2508.881837,200,25.147591
-2568.059589,200,25.370312
-2609.495588,200,25.593834
-2603.006484,200,25.817187
-1963.706165,200,26.040347
-2305.082292,200,26.263891
-2307.14618,200,26.487372
-2747.694638,200,26.71278
-2423.595193,200,28.330874
-2709.703641,200,28.554435
-2384.841516,200,28.778634
-2665.675198,200,29.001631
-2493.86233,200,29.225291
-2367.904059,200,29.449766
-2509.720768,200,29.673128
-2236.055435,200,29.896015
-2500.5505,200,30.119617
-2463.592464,200,30.343185
-2507.783931,200,31.961118
-2432.191904,200,32.187227
-2711.865443,200,32.412177
-2417.124847,200,32.635393
-2322.521122,200,32.858434
-2276.00162,200,33.080781
-2201.557576,200,33.303458
-2414.44873,200,33.526185
-2273.826558,200,33.749042
-2309.554825,200,33.971786
-2572.869301,200,34.195889
-2600.015717,200,35.796907
-2387.205422,200,36.018731
-2455.071421,200,36.240296
-2631.155541,200,36.462166
-2288.261133,200,36.683689
-2359.4075,200,36.908128
-2450.704607,200,37.13392
-2404.876262,200,37.35853
-2396.340998,200,37.582789
-2400.473674,200,37.805658
-2582.43127,200,39.418807
-2747.689922,200,39.641272
-2553.527032,200,39.86389
-2529.916799,200,40.086666
-2599.336794,200,40.309499
-2509.582705,200,40.531857
-2381.056103,200,40.755518
-2728.844518,200,40.977762
-2654.537319,200,41.201245
-2668.3175,200,41.424671
-2221.719677,200,43.052153
-2342.316679,200,43.274962
-2743.615874,200,43.497358
-2224.205431,200,43.719994
-2340.765947,200,43.94221
-2591.383531,200,44.164578
-2461.514557,200,44.387873
-2312.788822,200,44.610207
-2455.242731,200,44.832748
-2017.895558,200,45.054886
-2892.809626,200,46.67619
-2444.499877,200,46.898669
-2132.943171,200,47.124104
-2413.043756,200,47.350512
-2632.781184,200,47.573741
-2247.120068,200,47.799049
-2417.35161,200,48.021136
-2673.632608,200,48.243977
-2012.197526,200,48.466836
-2401.731529,200,48.689254
-2658.108855,200,48.912378
-2428.763746,200,50.533494
-2231.168411,200,50.756072
-2373.101659,200,50.978927
-2334.654668,200,51.201603
-2520.90205,200,51.424997
-2786.64914,200,51.647777
-2512.668948,200,51.870203
-2718.561803,200,52.093183
-2277.842594,200,52.321309
-2973.05148,200,52.546633
-2225.050816,200,54.165642
-2543.511325,200,54.389864
-1803.825431,200,54.613559
-2612.769323,200,54.837191
-2581.307612,200,55.060987
-1923.787007,200,55.284084
-2164.351526,200,55.507765
-2308.384763,200,55.731311
-2440.204084,200,55.954841
-2385.476169,200,56.17885
-2418.408009,200,57.81087
-2636.541065,200,58.035954
-2371.328467,200,58.259706
-2543.772828,200,58.483293
-2309.156181,200,58.707204
-2525.250621,200,58.930568
-2684.874879,200,59.154142
-2506.77816,200,59.378505
-2581.232911,200,59.602019
-3183.030637,200,59.826138
-2483.892443,200,61.45652
-2700.652068,200,61.680823
-2548.487815,200,61.904239
-2723.950711,200,62.127554
-2172.6828,200,62.35308
-2566.850703,200,62.580666
-2251.229956,200,62.806
-2609.835854,200,63.031168
-2418.81132,200,63.254542
-2351.307678,200,63.478035
-2409.459865,200,63.701367
-2591.626839,200,65.329977
-2562.829617,200,65.55324
-2751.309357,200,65.777084
-2315.421711,200,66.001524
-2461.58057,200,66.224738
-2420.310922,200,66.448292
-2224.355723,200,66.671851
-2462.199504,200,66.894994
-2372.375764,200,67.11851
-2198.816288,200,67.342092
-2708.349743,200,69.008475
-2167.512414,200,69.235939
-2457.498243,200,69.463544
-2238.965494,200,69.6911
-2336.413995,200,69.918251
-2797.566776,200,70.146413
-2388.194588,200,70.373832
-2486.179951,200,70.602091
