#{"t_start": 1612193483.2660122, "env_id": "TargetReachingUR5-v0"}
r,l,t
37638.849177,400,6658.478891
35199.167663,400,6659.14424
38349.470215,400,6661.261513
37904.418557,400,6661.932214
32568.356916,400,6662.600366
36972.51741,400,6663.266352
36266.368451,400,6663.931235
36482.34868,400,6666.049895
36865.599918,400,6666.730567
38991.057486,400,6667.394332
39127.987721,400,6668.060036
37366.699831,400,6668.727984
34440.787358,400,6670.855473
-11704.194816,400,6671.665278
39159.319787,400,6672.224086
39022.129045,400,6672.780236
-11563.301124,400,6673.337874
14373.121844,400,6673.895489
31644.297373,400,6674.581587
36032.264386,400,6675.262053
34037.377567,400,6675.945103
38907.11211,400,6676.625583
34263.455087,400,6678.806298
36872.313008,400,6679.487955
37691.513193,400,6680.168059
35069.733633,400,6680.84757
35215.120364,400,6681.529451
38937.153144,400,6683.703007
37028.263789,400,6684.377025
29062.292053,400,6685.049578
34897.544057,400,6685.723508
38904.66123,400,6686.397625
35076.861594,400,6687.071697
37836.557767,400,6689.221633
37413.64344,400,6689.896798
-8044.080084,400,6690.58688
39132.381833,400,6691.261859
39041.12245,400,6691.935027
37372.034359,400,6694.084832
38326.921384,400,6694.755367
36675.622312,400,6695.431409
38922.761177,400,6696.109167
38043.374691,400,6696.785006
-8801.087828,400,6697.576839
-9018.523343,400,6698.129209
12896.958639,400,6698.679495
15055.454127,400,6699.231967
38181.056628,400,6699.782813
34826.123159,400,6701.941866
37692.476993,400,6702.614678
39001.961012,400,6703.289908
36828.740148,400,6703.965638
36277.590009,400,6704.637555
35497.215334,400,6706.794864
29462.251389,400,6707.474664
38316.860453,400,6708.150418
18132.012524,400,6708.826756
38945.467788,400,6709.500815
34589.113541,400,6711.62776
32995.736359,400,6712.300741
25374.253132,400,6712.968774
36423.903128,400,6713.633035
35525.299004,400,6714.297254
38579.997025,400,6716.402856
35364.573753,400,6717.078002
35276.867501,400,6717.742142
38648.419264,400,6718.404334
36046.302075,400,6719.069442
30744.031969,400,6721.173138
38197.609391,400,6721.85344
37420.453422,400,6722.522588
38924.276478,400,6723.187812
38236.441545,400,6723.852553
14881.99065,400,6724.638168
38771.767133,400,6725.179588
-11650.237277,400,6725.723621
39170.22334,400,6726.268684
-11681.889329,400,6726.816237
31048.938358,400,6728.938862
35506.952486,400,6729.604171
39029.296464,400,6730.266812
37476.033512,400,6730.932443
35251.227928,400,6731.598538
37276.175219,400,6732.263438
38923.908394,400,6734.374642
37127.334505,400,6735.037792
33013.087726,400,6735.701476
39064.04948,400,6736.367853
33030.201393,400,6737.03329
38314.835489,400,6739.171587
28156.135995,400,6739.857055
38924.625188,400,6740.535307
37820.863921,400,6741.216456
37368.91694,400,6741.899363
37918.281558,400,6744.075878
38801.206121,400,6744.761007
37399.038115,400,6745.441529
35048.378843,400,6746.124747
39126.282873,400,6746.807655
39070.914854,400,6748.981311
37531.892177,400,6749.666763
38487.00748,400,6750.349985
29009.727599,400,6751.036788
39046.678483,400,6751.831636
33170.153879,400,6752.386533
-9078.427094,400,6752.942706
39072.845853,400,6753.496798
39160.003592,400,6754.051747
33062.745242,400,6754.739298
36820.012429,400,6756.907772
38799.164265,400,6757.582528
37022.58424,400,6758.257743
37967.860935,400,6758.932798
38507.281871,400,6759.608956
36982.01717,400,6761.763634
31774.681404,400,6762.436669
34173.051133,400,6763.109659
30884.46607,400,6763.786165
38087.341381,400,6764.460493
37522.649841,400,6766.610713
39037.896011,400,6767.286309
39138.026127,400,6767.962561
36742.560208,400,6768.637432
39070.702605,400,6769.312489
34281.221255,400,6771.457106
38945.879573,400,6772.137363
35632.313262,400,6772.813106
31714.646252,400,6773.490088
38422.604224,400,6774.165492
36796.327431,400,6774.838304
38486.71973,400,6776.986227
38663.270878,400,6777.657767
39141.737773,400,6778.332742
39023.17073,400,6779.124777
38597.771411,400,6779.678101
39018.163248,400,6780.229309
38614.781597,400,6780.779723
-8236.745714,400,6781.331162
34474.242648,400,6782.010203
36137.711787,400,6782.681539
