#{"t_start": 1612267650.040322, "env_id": "TargetReachingUR5-v0"}
r,l,t
-9343.05771,400,230.588419
-4168.342284,400,231.359836
-9116.600991,400,233.590584
-5528.319704,400,234.383897
-4204.716619,400,235.177594
-7055.99599,400,235.965777
-1849.643113,400,236.760171
-2388.64788,400,238.990137
-2715.423351,400,239.894055
-1848.828823,400,240.554957
-633.816136,400,241.208276
1489.088042,400,241.867125
-634.729749,400,242.535814
-8102.493955,400,243.322771
-1837.268853,400,244.10593
-6629.81251,400,244.88759
-5841.152828,400,245.669958
-2277.241276,400,247.881216
-10655.080168,400,248.66547
-3188.505905,400,249.447794
-2242.294772,400,250.23102
-2283.692426,400,251.019689
-13471.791778,400,253.261908
-2973.472625,400,254.052886
-6271.5058,400,254.837607
-7296.534324,400,255.624442
-1767.392407,400,256.413404
-1937.009124,400,257.195002
-2035.821372,400,259.40278
-2004.675587,400,260.174181
-2236.434156,400,260.955033
-1839.253832,400,261.73203
-12944.425456,400,262.511648
-10255.898648,400,264.746273
-5601.641095,400,265.539163
-3095.430135,400,266.33149
-2466.725382,400,267.125453
-1823.410957,400,267.912734
-5927.502119,400,268.816386
-3731.610057,400,269.48091
-119.651153,400,270.147918
-1906.192866,400,270.81058
-2025.584005,400,271.471935
-5831.418915,400,273.719528
-2813.24798,400,274.511133
-2935.484304,400,275.302935
-2432.462919,400,276.097207
-6219.595795,400,276.887611
-2492.296765,400,279.113414
-5051.767808,400,279.90316
-156.5514,400,280.693137
-4316.007708,400,281.484462
-7837.833407,400,282.274412
-7052.053806,400,284.500735
-898.030019,400,285.296733
-8026.101578,400,286.090363
-2591.012668,400,286.883558
-1913.745802,400,287.673989
-2409.286249,400,289.934576
-4091.55248,400,290.727101
-4940.856942,400,291.523059
-1724.468109,400,292.312705
-1746.124154,400,293.105626
-7874.36542,400,295.364659
-3334.997299,400,296.153448
-2056.028304,400,296.945759
-2669.670635,400,297.73504
-3416.687016,400,298.528582
-7637.615077,400,299.434363
-4222.262097,400,300.103973
-573.943289,400,300.764518
-1585.959449,400,301.429382
602.669644,400,302.0913
-2198.070806,400,304.329264
-7736.879837,400,305.111377
-2791.395468,400,305.894898
-1809.777622,400,306.685863
-2195.562637,400,307.4683
-4114.495857,400,308.256474
-7426.088242,400,310.446139
-4475.713836,400,311.217179
-1746.7183,400,311.985861
-2540.603821,400,312.759518
-3295.34711,400,313.541309
-1625.082526,400,315.726474
-2614.73611,400,316.500703
-2197.210405,400,317.272591
-6764.714844,400,318.047276
-1183.986327,400,318.818302
-2582.828928,400,321.002822
