#{"t_start": 1612179178.5127592, "env_id": "TargetReachingUR5-v0"}
r,l,t
-6753.961763,400,1177.271245
-6721.192018,400,1177.950302
-6815.868671,400,1178.623973
-6049.578548,400,1179.294348
-6171.004049,400,1181.360736
-6715.795975,400,1182.036261
-6915.988042,400,1182.721208
-5859.344889,400,1183.386981
-6706.952209,400,1184.05253
-1693.629892,400,1184.874648
-1497.581079,400,1185.436275
-1366.798345,400,1185.996186
-1541.736852,400,1186.554044
-1754.516171,400,1187.116305
-6972.548112,400,1189.201357
-6451.244001,400,1189.86944
-6233.912404,400,1190.543021
-6099.804322,400,1191.240268
-6959.758044,400,1191.914047
-6744.520092,400,1193.99805
-6788.213232,400,1194.677845
-6148.215435,400,1195.348942
-6665.732078,400,1196.044986
-7336.264618,400,1196.71415
-6482.24152,400,1197.384539
-6823.769085,400,1199.474433
-6943.84648,400,1200.14863
-6674.501071,400,1200.816597
-6550.225561,400,1201.47868
-6447.93614,400,1202.160301
-7137.099013,400,1204.23804
-6108.176662,400,1204.9176
-6941.279599,400,1205.607903
-7094.196453,400,1206.282233
-5704.222278,400,1206.960082
-5057.009055,400,1209.040632
-6235.735179,400,1209.729085
-6630.70895,400,1210.40135
-7197.188769,400,1211.073114
-949.695018,400,1211.893976
-397.540449,400,1212.453091
-1471.078397,400,1213.003762
-1560.807959,400,1213.56441
-780.75316,400,1214.147058
-6900.777688,400,1214.822155
-6588.49007,400,1216.914488
-6836.866992,400,1217.584368
-6996.758504,400,1218.253249
-7351.662027,400,1218.920995
-6766.997408,400,1219.588648
-6373.664217,400,1221.686584
-7259.225876,400,1222.355201
-6460.850702,400,1223.023866
-6742.368727,400,1223.693181
-6667.156504,400,1224.366686
-6929.041669,400,1226.468869
-6164.530324,400,1227.142305
-5556.03662,400,1227.822696
-6991.17373,400,1228.492609
-6675.24062,400,1229.163733
-6676.806105,400,1231.254495
-6323.69051,400,1231.936594
-6661.025612,400,1232.613782
-6520.582615,400,1233.287404
-6790.351089,400,1233.961811
-6952.25988,400,1236.045019
-7303.866178,400,1236.724167
-6101.559953,400,1237.405416
-4722.029274,400,1238.080484
0.599884,400,1238.874573
-1302.162871,400,1239.43667
-1332.319323,400,1239.994725
-1264.610831,400,1240.54805
-1399.818132,400,1241.098367
-6032.465191,400,1241.771415
-7094.014204,400,1242.440871
-7123.631331,400,1244.541654
-6408.576797,400,1245.213157
-6780.774907,400,1245.880935
-7062.361217,400,1246.552073
-4125.150825,400,1247.224291
-6902.175546,400,1249.327971
-6635.117461,400,1249.995652
-6805.214275,400,1250.66487
-6338.778464,400,1251.334319
-7113.933376,400,1252.011711
-6711.192685,400,1254.097163
-6573.105818,400,1254.770302
-6933.254382,400,1255.440314
-7173.392396,400,1256.116398
-6641.210534,400,1256.787817
-6986.839219,400,1258.854635
-7028.935534,400,1259.536759
-6842.053939,400,1260.216988
-6127.278127,400,1260.884779
-7037.958598,400,1261.558193
-6742.374448,400,1263.627185
-2059.439401,400,1264.311016
-6967.753957,400,1264.990683
-1107.154014,400,1265.77765
-1690.600591,400,1266.348212
-1905.982066,400,1266.908454
-185.405019,400,1267.486665
-27.328996,400,1268.057227
-6953.927966,400,1268.729847
-6857.847663,400,1269.398449
-6464.042132,400,1271.48434
-2793.316118,400,1272.172172
-6182.365598,400,1272.852217
-4025.765942,400,1273.522597
-6839.342239,400,1274.19008
-5102.936947,400,1276.290365
-6415.090302,400,1276.964965
-6287.293422,400,1277.648175
-5882.387856,400,1278.315008
-6552.900896,400,1278.982705
-6750.547453,400,1281.080219
-6906.190882,400,1281.757478
-5996.430279,400,1282.433508
-6406.180116,400,1283.1029
-6505.893934,400,1283.788672
-6481.320062,400,1285.874183
-6862.243451,400,1286.549827
-6421.763684,400,1287.218758
-5825.398523,400,1287.891706
-6846.04275,400,1288.563814
-6040.159789,400,1289.240623
-6372.357432,400,1291.332644
-6861.016923,400,1292.00879
-846.824361,400,1292.806179
-1165.024652,400,1293.380345
-901.110524,400,1293.927174
-860.598762,400,1294.479859
-742.881457,400,1295.031878
-5231.367382,400,1295.708145
-6094.167368,400,1296.382676
-6670.110888,400,1297.056272
-6658.805691,400,1299.149279
-6716.554625,400,1299.822522
-6521.748678,400,1300.490896
-6120.91146,400,1301.163961
-6749.636533,400,1301.835308
-6639.806867,400,1303.925525
-6811.726436,400,1304.593583
-6448.674981,400,1305.27837
-5710.673118,400,1305.977054
-6645.75226,400,1306.649276
-6755.348851,400,1308.734368
-6621.230273,400,1309.409113
-6806.57034,400,1310.080909
-6695.217953,400,1310.772325
-5513.500589,400,1311.455409
-7234.859032,400,1313.530374
-6285.788364,400,1314.212643
-6800.355117,400,1314.88123
-6427.091992,400,1315.548774
-6336.600579,400,1316.220378
-6272.39734,400,1318.29082
-6670.229081,400,1318.968494
-990.743728,400,1319.761045
-953.526956,400,1320.309044
-1159.966898,400,1320.866779
-975.773463,400,1321.438004
-114.030588,400,1321.987721
-7018.340009,400,1322.663393
-6481.266656,400,1323.33547
-6242.14058,400,1324.006644
-6865.364298,400,1326.096879
-6468.932676,400,1326.768167
-6427.189613,400,1327.438696
-6006.661258,400,1328.118479
-6692.068174,400,1328.793388
-6012.892114,400,1330.871722
-6693.95045,400,1331.541211
-6780.378457,400,1332.217824
-6151.04297,400,1332.901943
-6681.097057,400,1333.56968
-6231.607938,400,1334.237174
-6754.28198,400,1336.323344
-6385.792216,400,1336.990971
-6560.580539,400,1337.66212
-6457.078828,400,1338.329514
-6575.421258,400,1339.002607
-7150.188964,400,1341.099993
-6402.089337,400,1341.773473
-6146.930738,400,1342.443054
-6566.926482,400,1343.11713
-6584.344762,400,1343.792113
-3604.393564,400,1345.895355
-1016.657845,400,1346.692806
-408.824497,400,1347.242501
-1118.320429,400,1347.820251
-998.38581,400,1348.394272
-872.656321,400,1348.949079
