#{"t_start": 1611585935.8372803, "env_id": "TargetReachingUR5-v0"}
r,l,t
-4101.712872,200,138.485203
-3764.749589,200,138.951308
-3876.112296,200,139.417202
-3985.745353,200,139.882214
-3624.801555,200,140.349503
-4211.847778,200,140.813984
-4145.66886,200,141.282384
-4045.172757,200,141.746918
-3777.262424,200,142.214923
-4200.814953,200,142.685548
-3971.811891,200,144.602374
-3924.102782,200,145.064336
-4271.575857,200,145.526339
-3991.342673,200,145.991255
-4001.585148,200,146.456001
-4197.455479,200,146.918463
-2674.43239,200,147.380547
-3993.530956,200,147.842461
-4130.362767,200,148.305782
-4009.607193,200,148.768556
-3662.924989,200,150.690478
-4118.087355,200,151.152115
-3835.559359,200,151.615345
-4145.448003,200,152.077697
-4476.176412,200,152.538327
-3879.783675,200,153.000046
-3922.04863,200,153.463395
-4245.247827,200,153.928782
-3951.506682,200,154.391452
-4241.285175,200,154.862151
-4191.911479,200,155.322285
-3804.775354,200,157.244395
-3845.149631,200,157.702319
-2936.170192,200,158.159923
-3942.909998,200,158.61642
-3924.109021,200,159.073585
-3983.572936,200,159.532782
-2603.655343,200,159.988545
-3953.245218,200,160.445425
-3510.604216,200,160.902379
-4146.569968,200,161.361695
-3986.454329,200,163.238812
-3931.940207,200,163.694148
-3879.073554,200,164.149609
-3897.278147,200,164.605366
-3812.437838,200,165.062523
-4045.76329,200,165.51959
-4296.412445,200,165.975436
-3818.640451,200,166.431663
-3815.473583,200,166.887251
-2976.854409,200,167.341359
-3998.117595,200,169.239747
-4226.63994,200,169.695153
-3841.125719,200,170.151034
-3964.658089,200,170.608194
-4161.453687,200,171.067107
-3339.739467,200,171.521897
-3840.448886,200,171.976736
-4019.560054,200,172.433516
-3736.925772,200,172.890926
-4235.256964,200,173.35435
-4178.537918,200,175.254266
-3884.188833,200,175.708687
-4354.237744,200,176.165274
-3785.977655,200,176.623447
-4598.232492,200,177.080793
-3912.665662,200,177.536056
-4083.247029,200,177.992385
-4107.150857,200,178.447281
-3720.055147,200,178.902937
-3961.286554,200,179.359354
-4058.116046,200,181.249608
-4224.656295,200,181.708172
-3860.778571,200,182.16868
-3737.64137,200,182.623678
-3993.426653,200,183.077903
-3814.143329,200,183.534433
-4233.675993,200,183.989903
-3788.387408,200,184.44501
-4392.583746,200,184.908827
-3859.244043,200,185.365496
-3856.003354,200,185.82077
-4105.618764,200,187.726311
-4346.760026,200,188.195475
-3659.951605,200,188.660328
-4233.918045,200,189.125
-3553.445467,200,189.589083
-4253.954236,200,190.053622
-3900.569577,200,190.516558
-4004.304693,200,190.982888
-3843.042476,200,191.450378
-3399.416462,200,191.913534
-4091.543478,200,193.855237
-4011.396565,200,194.321526
-3791.157073,200,194.787603
-4110.645121,200,195.254783
-4425.387691,200,195.719597
-3951.413599,200,196.181959
-4026.174994,200,196.649095
-3931.411236,200,197.119198
-4049.522294,200,197.591083
-3756.271678,200,198.061498
-4093.150084,200,199.976098
-4337.672172,200,200.441852
-3928.606921,200,200.899757
-4078.426951,200,201.360321
-3931.556058,200,201.8173
-3477.618613,200,202.282275
-4379.907734,200,202.738801
-4188.932598,200,203.198649
-3981.802903,200,203.65701
-2711.312787,200,204.119433
-4056.041592,200,206.010637
-3765.432444,200,206.469548
-4020.704618,200,206.928207
-1861.962939,200,207.393715
-4156.575704,200,207.852674
-3541.570163,200,208.310986
-3943.008506,200,208.768866
-4449.276117,200,209.226366
-3977.441062,200,209.683352
-4290.894917,200,210.142754
-1911.226198,200,210.598909
-4094.088563,200,212.534052
-4085.738941,200,213.000392
-3752.405799,200,213.46356
-4084.99943,200,213.927612
-4196.336688,200,214.392624
-3683.332133,200,214.857957
-4044.530117,200,215.322371
-3471.38278,200,215.789485
-4218.488864,200,216.251502
-3927.327204,200,216.715797
-2807.145686,200,218.639817
-4245.383895,200,219.10306
-4197.650645,200,219.569901
-3533.114876,200,220.033558
-4415.056383,200,220.500388
-3990.250948,200,220.963587
-3971.67722,200,221.426762
-4047.153573,200,221.890561
-3938.696324,200,222.359881
-4056.903065,200,222.822805
-4455.746405,200,224.722067
-4095.843993,200,225.180179
-3714.765044,200,225.639045
